province_code,slug,name,kind,address_line_1,address_line_2,town,county,postcode,country,telephone,email,website_url,source_url,ugle_url
northumberland,,Haltwhistle Masonic Hall,hall,Banks Terrace,,Haltwhistle,Northumberland,NE49 9DQ,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-banks-terrace
northumberland,,Hexham Masonic Hall,hall,Westfield Terrace,,Hexham,Northumberland,NE46 3DJ,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall-westfield-terrace
northumberland,,Newcastle Central Masonic Hall,hall,Maple Terrace,,Newcastle upon Tyne,,NE4 7SE,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall-maple-terrace
northumberland,,Mickley Masonic Hall,hall,Mickley,,Stocksfield,Northumberland,NE43 7BW,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall
northumberland,,Morpeth Masonic Hall,hall,Winton House,Dacre Street,Morpeth,Northumberland,NE61 1HW,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-freemasons-hall-dacre-street
northumberland,,Newbiggin Masonic Hall,hall,Homelyn House,,Newbiggin by the Sea,Northumberland,NE64 6NR,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall-homelyn-house
northumberland,,North Shields Masonic Hall,hall,Albion Road,,North Shields,,NE30 2RQ,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-freemasons-hall-albion-road
northumberland,,Northern Counties Club,club,Hood Street,,Newcastle upon Tyne,,NE1 6LH,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,
northumberland,,Ponteland Memorial Hall,hall,Memorial Hall,Darras Road,Ponteland,Northumberland,NE20 9NX,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,
northumberland,,Seaton Delaval Masonic Hall,hall,Astley Road,,Seaton Delaval,,NE25 0PT,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall-station-road-0
northumberland,,Seahouses Masonic Hall,hall,North Sunderland,,Seahouses,Northumberland,NE68 7TT,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall-north-sunderland
northumberland,,Shiremoor Masonic Hall,hall,Moor Edge Road,,Shiremoor,Northumberland,NE27 0HU,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall-moor-edge-road
northumberland,,Throckley Masonic Hall,hall,Falmouth House,Hexham Road,Throckley,,NE15 9DX,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-falmouth-house-hexham-road
northumberland,,Wallsend Masonic Hall,hall,Hugh Street,,Wallsend,,NE28 6RL,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall-hugh-street
northumberland,,Whitley Bay Masonic Hall,hall,Norham Rd,,Whitley Bay,,NE26 2SE,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall-norham-road
northumberland,,Wylam Masonic Hall,hall,Chapel Lane,,Wylam,Northumberland,NE41 8DF,England,,,,https://northumberlandmasons.org.uk/members/lodge-and-chapter-meetings/,https://www.ugle.org.uk/become-freemason/join-freemasonry/register-your-interest/provincial-grand-lodge-northumberland-masonic-hall-chapel-lane
